Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Kristiansund BK,5,0,0,5,2,8,-6,0,11
Mjondalen IF,5,0,0,5,2,8,-6,0,12
Brann Bergen,5,0,0,5,3,11,-8,0,13
Sandefjord Fotball,5,0,0,5,2,10,-8,0,14
Odd Grenland,5,0,0,5,2,12,-10,0,15
Stabaek IF,5,0,0,5,2,15,-13,0,16
Bodo/Glimt,6,6,0,0,7,8,-1,18,1
Molde FK,6,4,1,1,16,4,12,13,2
Viking Stavanger,6,2,2,2,6,9,-3,8,3
Valerenga IF,6,1,2,3,12,8,4,5,4
Rosenborg Trondheim,6,0,3,3,8,7,1,3,5
Lillestrom SK,6,0,2,4,9,10,-1,2,6
Stromsgodset IF,6,0,2,4,6,7,-1,2,7
FK Haugesund,6,0,2,4,6,14,-8,2,8
Sarpsborg 08,6,0,2,4,4,12,-8,2,9
Tromso IL,6,0,1,5,6,8,-2,1,10
Kristiansund BK,6,0,1,5,6,11,-5,1,11
Sandefjord Fotball,6,0,1,5,5,10,-5,1,12
Odd Grenland,6,0,1,5,2,12,-10,1,13
Mjondalen IF,6,0,0,6,2,8,-6,0,14
Brann Bergen,6,0,0,6,3,11,-8,0,15
Stabaek IF,6,0,0,6,4,17,-13,0,16
Bodo/Glimt,7,7,0,0,10,8,2,21,1
Molde FK,7,5,1,1,18,7,11,16,2
Viking Stavanger,7,3,2,2,8,10,-2,11,3
Valerenga IF,7,2,2,3,13,8,5,8,4
Rosenborg Trondheim,7,0,4,3,8,8,0,4,5
Lillestrom SK,7,0,3,4,10,11,-1,3,6
Stromsgodset IF,7,0,3,4,6,8,-2,3,7
FK Haugesund,7,0,3,4,8,16,-8,3,8
Sarpsborg 08,7,0,3,4,4,12,-8,3,9
Kristiansund BK,7,0,2,5,9,12,-3,2,10
Sandefjord Fotball,7,0,2,5,6,11,-5,2,11
Odd Grenland,7,0,2,5,5,12,-7,2,12
Tromso IL,7,0,1,6,7,10,-3,1,13
Mjondalen IF,7,0,0,7,2,8,-6,0,14
Brann Bergen,7,0,0,7,4,16,-12,0,15
Stabaek IF,7,0,0,7,4,20,-16,0,16
Bodo/Glimt,8,8,0,0,10,10,0,24,1
Molde FK,8,6,1,1,18,7,11,19,2
Viking Stavanger,8,4,2,2,9,12,-3,14,3
Valerenga IF,8,3,2,3,13,8,5,11,4
Rosenborg Trondheim,8,0,5,3,9,8,1,5,5
Kristiansund BK,8,0,3,5,14,12,2,3,6
Lillestrom SK,8,0,3,5,10,13,-3,3,7
Stromsgodset IF,8,0,3,5,6,12,-6,3,8
Sarpsborg 08,8,0,3,5,6,13,-7,3,9
FK Haugesund,8,0,3,5,10,19,-9,3,10
Sandefjord Fotball,8,0,2,6,9,15,-6,2,11
Odd Grenland,8,0,2,6,6,17,-11,2,12
Tromso IL,8,0,1,7,9,12,-3,1,13
Brann Bergen,8,0,1,7,7,18,-11,1,14
Mjondalen IF,8,0,0,8,5,12,-7,0,15
Stabaek IF,8,0,0,8,4,24,-20,0,16
Bodo/Glimt,9,9,0,0,11,10,1,27,1
Molde FK,9,7,1,1,21,7,14,22,2
Viking Stavanger,9,5,2,2,10,13,-3,17,3
Valerenga IF,9,4,2,3,16,8,8,14,4
Kristiansund BK,9,1,3,5,17,12,5,6,5
Rosenborg Trondheim,9,0,6,3,11,10,1,6,6
Lillestrom SK,9,0,4,5,10,15,-5,4,7
Stromsgodset IF,9,0,4,5,6,12,-6,4,8
FK Haugesund,9,0,4,5,10,20,-10,4,9
Sarpsborg 08,9,0,3,6,9,17,-8,3,10
Tromso IL,9,0,2,7,9,15,-6,2,11
Sandefjord Fotball,9,0,2,7,9,17,-8,2,12
Brann Bergen,9,0,2,7,7,18,-11,2,13
Odd Grenland,9,0,2,7,7,18,-11,2,14
Mjondalen IF,9,0,0,9,8,14,-6,0,15
Stabaek IF,9,0,0,9,4,25,-21,0,16
Bodo/Glimt,10,10,0,0,14,10,4,30,1
Molde FK,10,8,1,1,23,7,16,25,2
Viking Stavanger,10,6,2,2,11,14,-3,20,3
Valerenga IF,10,4,3,3,18,8,10,15,4
Kristiansund BK,10,2,3,5,18,12,6,9,5
Rosenborg Trondheim,10,1,6,3,15,13,2,9,6
Stromsgodset IF,10,0,5,5,8,13,-5,5,7
Lillestrom SK,10,0,5,5,12,18,-6,5,8
FK Haugesund,10,0,5,5,12,20,-8,5,9
Sarpsborg 08,10,0,4,6,14,17,-3,4,10
Tromso IL,10,0,3,7,11,17,-6,3,11
Brann Bergen,10,0,3,7,8,19,-11,3,12
Sandefjord Fotball,10,0,2,8,9,19,-10,2,13
Odd Grenland,10,0,2,8,7,19,-12,2,14
Mjondalen IF,10,0,0,10,9,17,-8,0,15
Stabaek IF,10,0,0,10,7,26,-19,0,16
Bodo/Glimt,11,11,0,0,17,11,6,33,1
Molde FK,11,9,1,1,25,7,18,28,2
Viking Stavanger,11,7,2,2,14,14,0,23,3
Valerenga IF,11,5,3,3,21,8,13,18,4
Rosenborg Trondheim,11,2,6,3,16,13,3,12,5
Kristiansund BK,11,2,4,5,18,16,2,10,6
Lillestrom SK,11,0,6,5,14,19,-5,6,7
FK Haugesund,11,0,6,5,14,22,-8,6,8
Sarpsborg 08,11,0,5,6,17,17,0,5,9
Stromsgodset IF,11,0,5,6,8,17,-9,5,10
Tromso IL,11,0,4,7,11,19,-8,4,11
Brann Bergen,11,0,4,7,9,19,-10,4,12
Odd Grenland,11,0,2,9,11,20,-9,2,13
Sandefjord Fotball,11,0,2,9,10,21,-11,2,14
Mjondalen IF,11,0,0,11,10,19,-9,0,15
Stabaek IF,11,0,0,11,7,28,-21,0,16
Bodo/Glimt,12,12,0,0,19,11,8,36,1
Molde FK,12,10,1,1,30,8,22,31,2
Viking Stavanger,12,8,2,2,15,17,-2,26,3
Valerenga IF,12,6,3,3,21,9,12,21,4
Rosenborg Trondheim,12,3,6,3,19,15,4,15,5
Kristiansund BK,12,2,5,5,20,17,3,11,6
Lillestrom SK,12,1,6,5,15,23,-8,9,7
Tromso IL,12,1,4,7,15,19,-4,7,8
FK Haugesund,12,0,7,5,14,24,-10,7,9
Sarpsborg 08,12,0,6,6,17,18,-1,6,10
Stromsgodset IF,12,0,6,6,11,18,-7,6,11
Brann Bergen,12,0,5,7,10,22,-12,5,12
Odd Grenland,12,0,3,9,16,21,-5,3,13
Sandefjord Fotball,12,0,3,9,13,25,-12,3,14
Mjondalen IF,12,0,1,11,10,20,-10,1,15
Stabaek IF,12,0,0,12,9,33,-24,0,16
Bodo/Glimt,13,13,0,0,22,13,9,39,1
Molde FK,13,11,1,1,37,8,29,34,2
Viking Stavanger,13,9,2,2,18,17,1,29,3
Valerenga IF,13,7,3,3,21,10,11,24,4
Rosenborg Trondheim,13,4,6,3,20,15,5,18,5
Kristiansund BK,13,3,5,5,24,18,6,14,6
Lillestrom SK,13,1,7,5,16,23,-7,10,7
Tromso IL,13,1,5,7,16,19,-3,8,8
FK Haugesund,13,0,8,5,16,24,-8,8,9
Sarpsborg 08,13,0,7,6,17,20,-3,7,10
Stromsgodset IF,13,0,7,6,11,19,-8,7,11
Brann Bergen,13,0,6,7,13,22,-9,6,12
Sandefjord Fotball,13,0,4,9,14,26,-12,4,13
Odd Grenland,13,0,3,10,18,24,-6,3,14
Mjondalen IF,13,0,1,12,10,24,-14,1,15
Stabaek IF,13,0,0,13,12,35,-23,0,16
Bodo/Glimt,14,14,0,0,23,14,9,42,1
Molde FK,14,12,1,1,41,9,32,37,2
Viking Stavanger,14,10,2,2,18,17,1,32,3
Valerenga IF,14,8,3,3,25,10,15,27,4
Rosenborg Trondheim,14,5,6,3,21,16,5,21,5
Kristiansund BK,14,3,6,5,25,19,6,15,6
Lillestrom SK,14,1,8,5,18,25,-7,11,7
Sarpsborg 08,14,1,7,6,22,22,0,10,8
Tromso IL,14,1,6,7,16,19,-3,9,9
Stromsgodset IF,14,0,8,6,12,20,-8,8,10
FK Haugesund,14,0,8,6,17,28,-11,8,11
Brann Bergen,14,0,7,7,13,25,-12,7,12
Sandefjord Fotball,14,0,5,9,17,30,-13,5,13
Odd Grenland,14,0,3,11,18,26,-8,3,14
Mjondalen IF,14,0,1,13,10,30,-20,1,15
Stabaek IF,14,0,0,14,14,36,-22,0,16
Bodo/Glimt,15,15,0,0,23,14,9,45,1
Molde FK,15,13,1,1,42,10,32,40,2
Viking Stavanger,15,11,2,2,22,17,5,35,3
Valerenga IF,15,9,3,3,27,10,17,30,4
Rosenborg Trondheim,15,6,6,3,22,18,4,24,5
Kristiansund BK,15,4,6,5,25,19,6,18,6
Sarpsborg 08,15,2,7,6,24,22,2,13,7
Lillestrom SK,15,1,9,5,19,26,-7,12,8
Stromsgodset IF,15,1,8,6,12,21,-9,11,9
Tromso IL,15,1,7,7,17,20,-3,10,10
FK Haugesund,15,0,9,6,18,30,-12,9,11
Sandefjord Fotball,15,1,5,9,17,31,-14,8,12
Brann Bergen,15,0,8,7,13,26,-13,8,13
Odd Grenland,15,0,4,11,21,28,-7,4,14
Mjondalen IF,15,0,1,14,10,32,-22,1,15
Stabaek IF,15,0,0,15,14,39,-25,0,16
Bodo/Glimt,16,15,1,0,23,15,8,46,1
Molde FK,16,14,1,1,42,10,32,43,2
Viking Stavanger,16,12,2,2,27,20,7,38,3
Valerenga IF,16,10,3,3,28,10,18,33,4
Rosenborg Trondheim,16,7,6,3,26,21,5,27,5
Kristiansund BK,16,5,6,5,26,21,5,21,6
Sarpsborg 08,16,2,8,6,27,24,3,14,7
Stromsgodset IF,16,2,8,6,15,24,-9,14,8
Lillestrom SK,16,1,10,5,22,26,-4,13,9
Tromso IL,16,1,8,7,18,20,-2,11,10
Brann Bergen,16,1,8,7,15,28,-13,11,11
FK Haugesund,16,0,10,6,21,34,-13,10,12
Sandefjord Fotball,16,1,6,9,18,31,-13,9,13
Odd Grenland,16,0,5,11,22,30,-8,5,14
Stabaek IF,16,0,1,15,16,39,-23,1,15
Mjondalen IF,16,0,1,15,11,34,-23,1,16
Bodo/Glimt,17,15,2,0,25,15,10,47,1
Molde FK,17,14,2,1,44,13,31,44,2
Viking Stavanger,17,13,2,2,32,21,11,41,3
Valerenga IF,17,11,3,3,30,11,19,36,4
Rosenborg Trondheim,17,8,6,3,30,21,9,30,5
Kristiansund BK,17,5,7,5,27,22,5,22,6
Sarpsborg 08,17,3,8,6,29,24,5,17,7
Stromsgodset IF,17,3,8,6,16,24,-8,17,8
Lillestrom SK,17,2,10,5,23,28,-5,16,9
Tromso IL,17,2,8,7,21,20,1,14,10
Brann Bergen,17,1,9,7,15,28,-13,12,11
FK Haugesund,17,0,11,6,21,36,-15,11,12
Sandefjord Fotball,17,1,7,9,20,35,-15,10,13
Odd Grenland,17,0,6,11,23,32,-9,6,14
Stabaek IF,17,0,2,15,18,40,-22,2,15
Mjondalen IF,17,0,1,16,12,36,-24,1,16
Bodo/Glimt,18,15,3,0,27,16,11,48,1
Molde FK,18,14,3,1,45,15,30,45,2
Viking Stavanger,18,13,2,3,33,27,6,41,3
Valerenga IF,18,12,3,3,31,11,20,39,4
Rosenborg Trondheim,18,9,6,3,34,21,13,33,5
Kristiansund BK,18,5,8,5,28,22,6,23,6
Sarpsborg 08,18,3,9,6,29,24,5,18,7
Stromsgodset IF,18,3,9,6,17,25,-8,18,8
Lillestrom SK,18,2,11,5,24,30,-6,17,9
Tromso IL,18,2,9,7,21,23,-2,15,10
FK Haugesund,18,1,11,6,24,37,-13,14,11
Brann Bergen,18,1,10,7,16,30,-14,13,12
Sandefjord Fotball,18,1,8,9,25,36,-11,11,13
Odd Grenland,18,1,6,11,24,32,-8,9,14
Stabaek IF,18,0,3,15,19,42,-23,3,15
Mjondalen IF,18,0,2,16,13,37,-24,2,16
Bodo/Glimt,19,16,3,0,28,16,12,51,1
Molde FK,19,14,4,1,48,19,29,46,2
Viking Stavanger,19,13,3,3,34,30,4,42,3
Valerenga IF,19,12,4,3,31,16,15,40,4
Rosenborg Trondheim,19,10,6,3,39,22,17,36,5
Kristiansund BK,19,6,8,5,30,23,7,26,6
Sarpsborg 08,19,4,9,6,30,24,6,21,7
Stromsgodset IF,19,4,9,6,20,25,-5,21,8
Lillestrom SK,19,3,11,5,26,32,-6,20,9
FK Haugesund,19,2,11,6,28,37,-9,17,10
Tromso IL,19,2,10,7,23,25,-2,16,11
Brann Bergen,19,1,11,7,16,33,-17,14,12
Odd Grenland,19,2,6,11,25,33,-8,12,13
Sandefjord Fotball,19,1,9,9,26,38,-12,12,14
Stabaek IF,19,0,3,16,21,45,-24,3,15
Mjondalen IF,19,0,3,16,13,39,-26,3,16
Bodo/Glimt,20,17,3,0,28,16,12,54,1
Molde FK,20,15,4,1,53,20,33,49,2
Viking Stavanger,20,13,4,3,36,33,3,43,3
Valerenga IF,20,12,5,3,31,16,15,41,4
Rosenborg Trondheim,20,11,6,3,42,24,18,39,5
Kristiansund BK,20,6,9,5,31,24,7,27,6
Sarpsborg 08,20,5,9,6,31,25,6,24,7
Stromsgodset IF,20,5,9,6,21,26,-5,24,8
Lillestrom SK,20,4,11,5,27,34,-7,23,9
FK Haugesund,20,3,11,6,29,38,-9,20,10
Tromso IL,20,2,11,7,24,26,-2,17,11
Brann Bergen,20,2,11,7,16,33,-17,17,12
Sandefjord Fotball,20,2,9,9,27,41,-14,15,13
Odd Grenland,20,2,7,11,30,35,-5,13,14
Stabaek IF,20,0,4,16,21,47,-26,4,15
Mjondalen IF,20,0,4,16,13,41,-28,4,16
Bodo/Glimt,21,18,3,0,30,17,13,57,1
Molde FK,21,16,4,1,55,22,33,52,2
Viking Stavanger,21,13,5,3,39,33,6,44,3
Rosenborg Trondheim,21,12,6,3,44,24,20,42,4
Valerenga IF,21,12,6,3,33,18,15,42,5
Kristiansund BK,21,6,10,5,33,24,9,28,6
Stromsgodset IF,21,6,9,6,23,26,-3,27,7
Lillestrom SK,21,5,11,5,27,35,-8,26,8
Sarpsborg 08,21,5,10,6,32,25,7,25,9
FK Haugesund,21,3,12,6,30,38,-8,21,10
Tromso IL,21,3,11,7,24,26,-2,20,11
Sandefjord Fotball,21,3,9,9,28,41,-13,18,12
Brann Bergen,21,2,11,8,16,37,-21,17,13
Odd Grenland,21,2,8,11,32,38,-6,14,14
Stabaek IF,21,0,5,16,22,48,-26,5,15
Mjondalen IF,21,0,5,16,14,42,-28,5,16
Bodo/Glimt,22,18,4,0,30,18,12,58,1
Molde FK,22,16,5,1,57,24,33,53,2
Rosenborg Trondheim,22,13,6,3,48,27,21,45,3
Viking Stavanger,22,13,5,4,42,37,5,44,4
Valerenga IF,22,12,6,4,33,19,14,42,5
Stromsgodset IF,22,7,9,6,24,30,-6,30,6
Kristiansund BK,22,6,10,6,35,27,8,28,7
Lillestrom SK,22,5,12,5,29,35,-6,27,8
Sarpsborg 08,22,5,11,6,34,25,9,26,9
FK Haugesund,22,4,12,6,33,39,-6,24,10
Tromso IL,22,3,11,8,25,27,-2,20,11
Sandefjord Fotball,22,3,10,9,28,43,-15,19,12
Odd Grenland,22,3,8,11,38,38,0,17,13
Brann Bergen,22,2,11,9,16,38,-22,17,14
Stabaek IF,22,0,6,16,24,50,-26,6,15
Mjondalen IF,22,0,6,16,15,43,-28,6,16
Bodo/Glimt,23,19,4,0,34,21,13,61,1
Molde FK,23,16,6,1,57,29,28,54,2
Rosenborg Trondheim,23,13,7,3,50,30,20,46,3
Viking Stavanger,23,13,6,4,42,40,2,45,4
Valerenga IF,23,12,7,4,34,19,15,43,5
Stromsgodset IF,23,7,10,6,26,32,-6,31,6
Lillestrom SK,23,6,12,5,32,35,-3,30,7
Kristiansund BK,23,6,11,6,37,27,10,29,8
Sarpsborg 08,23,6,11,6,36,28,8,29,9
FK Haugesund,23,5,12,6,34,40,-6,27,10
Tromso IL,23,3,11,9,25,29,-4,20,11
Sandefjord Fotball,23,3,11,9,31,45,-14,20,12
Odd Grenland,23,3,9,11,38,40,-2,18,13
Brann Bergen,23,2,11,10,18,43,-25,17,14
Stabaek IF,23,0,7,16,25,55,-30,7,15
Mjondalen IF,23,0,6,17,16,45,-29,6,16
Bodo/Glimt,24,20,4,0,36,21,15,64,1
Molde FK,24,17,6,1,59,30,29,57,2
Rosenborg Trondheim,24,13,8,3,54,32,22,47,3
Viking Stavanger,24,13,7,4,46,43,3,46,4
Valerenga IF,24,12,8,4,35,20,15,44,5
Lillestrom SK,24,7,12,5,33,35,-2,33,6
Stromsgodset IF,24,7,11,6,27,34,-7,32,7
Kristiansund BK,24,6,12,6,41,30,11,30,8
Sarpsborg 08,24,6,12,6,37,33,4,30,9
FK Haugesund,24,6,12,6,35,40,-5,30,10
Sandefjord Fotball,24,4,11,9,34,46,-12,23,11
Odd Grenland,24,4,9,11,42,41,1,21,12
Tromso IL,24,3,12,9,25,30,-5,21,13
Brann Bergen,24,2,11,11,19,43,-24,17,14
Stabaek IF,24,0,8,16,27,55,-28,8,15
Mjondalen IF,24,0,7,17,17,46,-29,7,16
Bodo/Glimt,25,21,4,0,40,21,19,67,1
Molde FK,25,17,7,1,60,33,27,58,2
Rosenborg Trondheim,25,13,9,3,55,33,22,48,3
Viking Stavanger,25,13,8,4,47,43,4,47,4
Valerenga IF,25,12,9,4,36,21,15,45,5
Lillestrom SK,25,8,12,5,37,35,2,36,6
Stromsgodset IF,25,8,11,6,29,35,-6,35,7
FK Haugesund,25,7,12,6,36,40,-4,33,8
Kristiansund BK,25,6,12,7,42,30,12,30,9
Sarpsborg 08,25,6,12,7,37,36,1,30,10
Sandefjord Fotball,25,4,11,10,35,47,-12,23,11
Odd Grenland,25,4,10,11,42,43,-1,22,12
Tromso IL,25,3,12,10,25,31,-6,21,13
Brann Bergen,25,2,11,12,22,46,-24,17,14
Stabaek IF,25,0,8,17,31,56,-25,8,15
Mjondalen IF,25,0,8,17,19,47,-28,8,16
Bodo/Glimt,26,22,4,0,45,23,22,70,1
Molde FK,26,18,7,1,62,36,26,61,2
Rosenborg Trondheim,26,14,9,3,58,35,23,51,3
Viking Stavanger,26,14,8,4,48,45,3,50,4
Valerenga IF,26,13,9,4,39,21,18,48,5
Lillestrom SK,26,9,12,5,39,36,3,39,6
FK Haugesund,26,8,12,6,37,40,-3,36,7
Stromsgodset IF,26,8,12,6,31,37,-6,36,8
Kristiansund BK,26,6,13,7,42,32,10,31,9
Sarpsborg 08,26,6,13,7,39,36,3,31,10
Sandefjord Fotball,26,4,12,10,36,48,-12,24,11
Odd Grenland,26,4,11,11,42,44,-2,23,12
Tromso IL,26,3,13,10,27,32,-5,22,13
Brann Bergen,26,2,12,12,23,48,-25,18,14
Stabaek IF,26,0,9,17,32,56,-24,9,15
Mjondalen IF,26,0,9,17,19,49,-30,9,16
Bodo/Glimt,27,23,4,0,48,25,23,73,1
Molde FK,27,19,7,1,64,36,28,64,2
Rosenborg Trondheim,27,14,10,3,60,40,20,52,3
Viking Stavanger,27,14,9,4,50,48,2,51,4
Valerenga IF,27,13,10,4,41,22,19,49,5
Lillestrom SK,27,10,12,5,42,39,3,42,6
FK Haugesund,27,8,13,6,39,42,-3,37,7
Stromsgodset IF,27,8,13,6,33,37,-4,37,8
Kristiansund BK,27,6,14,7,44,33,11,32,9
Sarpsborg 08,27,6,14,7,42,38,4,32,10
Odd Grenland,27,5,11,11,46,44,2,26,11
Sandefjord Fotball,27,4,12,11,36,54,-18,24,12
Tromso IL,27,3,13,11,28,33,-5,22,13
Brann Bergen,27,2,12,13,23,49,-26,18,14
Mjondalen IF,27,1,9,17,22,50,-28,12,15
Stabaek IF,27,0,9,18,33,60,-27,9,16
Bodo/Glimt,28,24,4,0,52,26,26,76,1
Molde FK,28,19,8,1,66,37,29,65,2
Rosenborg Trondheim,28,14,11,3,60,41,19,53,3
Viking Stavanger,28,14,10,4,54,51,3,52,4
Valerenga IF,28,13,11,4,43,22,21,50,5
Lillestrom SK,28,11,12,5,44,41,3,45,6
FK Haugesund,28,9,13,6,45,42,3,40,7
Stromsgodset IF,28,8,13,7,33,38,-5,37,8
Kristiansund BK,28,6,14,8,45,36,9,32,9
Sarpsborg 08,28,6,14,8,43,41,2,32,10
Odd Grenland,28,5,11,12,46,45,1,26,11
Sandefjord Fotball,28,4,12,12,37,55,-18,24,12
Tromso IL,28,3,13,12,29,34,-5,22,13
Brann Bergen,28,2,12,14,23,53,-30,18,14
Mjondalen IF,28,1,10,17,28,50,-22,13,15
Stabaek IF,28,0,9,19,33,61,-28,9,16
Bodo/Glimt,29,24,5,0,53,27,26,77,1
Molde FK,29,19,9,1,66,40,26,66,2
Rosenborg Trondheim,29,14,12,3,60,43,17,54,3
Viking Stavanger,29,14,10,5,56,52,4,52,4
Valerenga IF,29,13,12,4,45,23,22,51,5
Lillestrom SK,29,12,12,5,46,41,5,48,6
FK Haugesund,29,9,13,7,47,44,3,40,7
Stromsgodset IF,29,8,13,8,33,42,-9,37,8
Kristiansund BK,29,6,14,9,47,38,9,32,9
Sarpsborg 08,29,6,14,9,43,44,-1,32,10
Odd Grenland,29,5,11,13,49,48,1,26,11
Sandefjord Fotball,29,4,12,13,37,56,-19,24,12
Tromso IL,29,3,13,13,30,34,-4,22,13
Brann Bergen,29,2,12,15,25,54,-29,18,14
Mjondalen IF,29,1,11,17,30,53,-23,14,15
Stabaek IF,29,0,9,20,34,63,-29,9,16
Bodo/Glimt,30,25,5,0,55,28,27,80,1
Molde FK,30,20,9,1,68,41,27,69,2
Rosenborg Trondheim,30,15,12,3,62,44,18,57,3
Viking Stavanger,30,14,11,5,57,53,4,53,4
Valerenga IF,30,13,13,4,47,23,24,52,5
Lillestrom SK,30,12,13,5,49,42,7,49,6
FK Haugesund,30,9,14,7,50,46,4,41,7
Stromsgodset IF,30,8,14,8,35,42,-7,38,8
Kristiansund BK,30,6,15,9,49,38,11,33,9
Sarpsborg 08,30,6,15,9,44,45,-1,33,10
Odd Grenland,30,5,12,13,49,54,-5,27,11
Sandefjord Fotball,30,4,13,13,38,58,-20,25,12
Tromso IL,30,3,14,13,31,35,-4,23,13
Brann Bergen,30,2,13,15,26,55,-29,19,14
Mjondalen IF,30,1,12,17,31,56,-25,15,15
Stabaek IF,30,0,9,21,35,66,-31,9,16
