Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Union Saint-Gilloise,10,8,2,0,15,12,3,26,3
Antwerp,10,5,5,0,16,8,8,20,4
Anderlecht,10,4,6,0,19,10,9,18,5
Standard,10,4,5,1,22,11,11,17,6
Westerlo,10,4,5,1,24,17,7,17,7
Gent,10,4,5,1,7,11,-4,17,8
St Truiden,10,3,7,0,10,12,-2,16,9
Charleroi,10,3,4,3,10,18,-8,13,10
Oud-Heverlee Leuven,10,2,6,2,10,11,-1,12,11
Cercle Brugge,10,1,7,2,11,15,-4,10,12
Mechelen,10,1,5,4,13,12,1,8,13
Waregem,10,0,5,5,10,15,-5,5,14
Kortrijk,10,0,4,6,8,20,-12,4,15
Eupen,10,0,3,7,10,17,-7,3,16
RFC Seraing,10,0,1,9,11,21,-10,1,17
Oostende,10,0,1,9,6,21,-15,1,18
Genk,11,10,1,0,21,9,12,31,1
Club Brugge,11,9,2,0,24,12,12,29,2
Union Saint-Gilloise,11,9,2,0,18,12,6,29,3
Antwerp,11,6,5,0,21,9,12,23,4
Anderlecht,11,5,6,0,22,10,12,21,5
Standard,11,5,5,1,24,13,11,20,6
Westerlo,11,5,5,1,27,18,9,20,7
Gent,11,4,6,1,8,13,-5,18,8
St Truiden,11,3,8,0,12,13,-1,17,9
Charleroi,11,3,5,3,12,20,-8,14,10
Oud-Heverlee Leuven,11,2,7,2,14,12,2,13,11
Cercle Brugge,11,1,8,2,12,15,-3,11,12
Mechelen,11,1,6,4,14,12,2,9,13
Waregem,11,0,5,6,12,19,-7,5,14
Kortrijk,11,0,4,7,8,23,-15,4,15
Eupen,11,0,3,8,12,20,-8,3,16
RFC Seraing,11,0,1,10,12,24,-12,1,17
Oostende,11,0,1,10,7,24,-17,1,18
Genk,12,11,1,0,26,10,16,34,1
Union Saint-Gilloise,12,10,2,0,21,12,9,32,2
Club Brugge,12,9,3,0,25,15,10,30,3
Antwerp,12,7,5,0,23,9,14,26,4
Westerlo,12,6,5,1,33,19,14,23,5
Anderlecht,12,5,7,0,22,10,12,22,6
Standard,12,5,6,1,24,15,9,21,7
Gent,12,5,6,1,9,14,-5,21,8
St Truiden,12,3,9,0,13,15,-2,18,9
Charleroi,12,4,5,3,13,20,-7,17,10
Oud-Heverlee Leuven,12,3,7,2,16,12,4,16,11
Cercle Brugge,12,1,9,2,13,16,-3,12,12
Mechelen,12,1,6,5,17,15,2,9,13
Waregem,12,0,5,7,12,20,-8,5,14
Eupen,12,0,4,8,14,20,-6,4,15
Kortrijk,12,0,4,8,9,26,-17,4,16
RFC Seraing,12,0,2,10,13,28,-15,2,17
Oostende,12,0,1,11,8,25,-17,1,18
Genk,13,12,1,0,28,11,17,37,1
Union Saint-Gilloise,13,11,2,0,24,12,12,35,2
Club Brugge,13,10,3,0,26,16,10,33,3
Antwerp,13,8,5,0,25,9,16,29,4
Westerlo,13,6,6,1,33,19,14,24,5
Anderlecht,13,5,8,0,24,12,12,23,6
Standard,13,5,7,1,27,16,11,22,7
Gent,13,5,7,1,9,15,-6,22,8
Charleroi,13,4,6,3,13,20,-7,18,9
St Truiden,13,3,9,1,13,16,-3,18,10
Oud-Heverlee Leuven,13,3,8,2,16,15,1,17,11
Cercle Brugge,13,2,9,2,16,16,0,15,12
Mechelen,13,1,7,5,17,18,-1,10,13
Waregem,13,0,6,7,15,20,-5,6,14
Kortrijk,13,0,5,8,12,28,-16,5,15
Eupen,13,0,4,9,14,21,-7,4,16
RFC Seraing,13,0,2,11,14,28,-14,2,17
Oostende,13,0,1,12,9,28,-19,1,18
Genk,14,12,2,0,31,13,18,38,1
Union Saint-Gilloise,14,12,2,0,25,14,11,38,2
Club Brugge,14,10,4,0,28,16,12,34,3
Antwerp,14,8,6,0,26,9,17,30,4
Anderlecht,14,6,8,0,30,12,18,26,5
Westerlo,14,6,7,1,36,21,15,25,6
Gent,14,6,7,1,12,17,-5,25,7
Standard,14,5,7,2,28,17,11,22,8
Oud-Heverlee Leuven,14,4,8,2,19,15,4,20,9
St Truiden,14,3,10,1,13,17,-4,19,10
Charleroi,14,4,6,4,13,21,-8,18,11
Cercle Brugge,14,3,9,2,17,18,-1,18,12
Mechelen,14,1,7,6,19,20,-1,10,13
Waregem,14,1,6,7,16,20,-4,9,14
Kortrijk,14,0,5,9,14,29,-15,5,15
Eupen,14,0,4,10,16,23,-7,4,16
RFC Seraing,14,0,2,12,15,29,-14,2,17
Oostende,14,0,2,12,11,28,-17,2,18
Genk,15,13,2,0,33,13,20,41,1
Union Saint-Gilloise,15,13,2,0,28,16,12,41,2
Club Brugge,15,11,4,0,30,16,14,37,3
Antwerp,15,8,6,1,27,9,18,30,4
Westerlo,15,7,7,1,39,22,17,28,5
Gent,15,7,7,1,15,17,-2,28,6
Anderlecht,15,6,9,0,30,12,18,27,7
Standard,15,6,7,2,29,18,11,25,8
Oud-Heverlee Leuven,15,5,8,2,20,15,5,23,9
St Truiden,15,4,10,1,13,17,-4,22,10
Cercle Brugge,15,3,10,2,17,18,-1,19,11
Charleroi,15,4,6,5,13,23,-10,18,12
Mechelen,15,1,7,7,23,21,2,10,13
Waregem,15,1,6,8,16,22,-6,9,14
Kortrijk,15,0,5,10,15,30,-15,5,15
Eupen,15,0,4,11,20,28,-8,4,16
Oostende,15,0,3,12,11,29,-18,3,17
RFC Seraing,15,0,2,13,15,32,-17,2,18
Genk,16,14,2,0,35,13,22,44,1
Union Saint-Gilloise,16,14,2,0,33,17,16,44,2
Club Brugge,16,12,4,0,34,16,18,40,3
Antwerp,16,9,6,1,29,9,20,33,4
Gent,16,8,7,1,17,19,-2,31,5
Westerlo,16,7,8,1,39,25,14,29,6
Standard,16,7,7,2,30,18,12,28,7
Anderlecht,16,6,10,0,32,15,17,28,8
Oud-Heverlee Leuven,16,6,8,2,22,15,7,26,9
St Truiden,16,4,11,1,15,17,-2,23,10
Charleroi,16,5,6,5,16,24,-8,21,11
Cercle Brugge,16,3,11,2,20,19,1,20,12
Mechelen,16,1,8,7,23,22,1,11,13
Waregem,16,1,6,9,18,23,-5,9,14
Kortrijk,16,0,5,11,15,33,-18,5,15
Eupen,16,0,4,12,21,30,-9,4,16
Oostende,16,0,3,13,12,29,-17,3,17
RFC Seraing,16,0,2,14,20,38,-18,2,18
Genk,17,15,2,0,42,14,28,47,1
Union Saint-Gilloise,17,15,2,0,34,19,15,47,2
Club Brugge,17,13,4,0,35,17,18,43,3
Antwerp,17,10,6,1,31,10,21,36,4
Gent,17,9,7,1,19,21,-2,34,5
Westerlo,17,7,8,2,42,26,16,29,6
Standard,17,7,8,2,30,19,11,29,7
Anderlecht,17,6,11,0,33,16,17,29,8
Oud-Heverlee Leuven,17,6,9,2,22,15,7,27,9
Charleroi,17,6,6,5,18,25,-7,24,10
St Truiden,17,4,12,1,16,19,-3,24,11
Cercle Brugge,17,4,11,2,21,19,2,23,12
Mechelen,17,2,8,7,25,23,2,14,13
Waregem,17,1,6,10,18,26,-8,9,14
Kortrijk,17,0,6,11,18,33,-15,6,15
Eupen,17,0,5,12,22,34,-12,5,16
Oostende,17,0,3,14,13,31,-18,3,17
RFC Seraing,17,0,2,15,21,39,-18,2,18
Genk,18,16,2,0,46,14,32,50,1
Union Saint-Gilloise,18,16,2,0,38,20,18,50,2
Club Brugge,18,13,5,0,36,17,19,44,3
Antwerp,18,11,6,1,32,10,22,39,4
Gent,18,10,7,1,20,21,-1,37,5
Anderlecht,18,7,11,0,34,16,18,32,6
Westerlo,18,7,9,2,45,29,16,30,7
Standard,18,7,9,2,32,21,11,30,8
Oud-Heverlee Leuven,18,6,10,2,23,18,5,28,9
Charleroi,18,6,6,6,18,27,-9,24,10
Cercle Brugge,18,4,12,2,23,21,2,24,11
St Truiden,18,4,12,2,16,21,-5,24,12
Mechelen,18,2,9,7,27,25,2,15,13
Waregem,18,1,7,10,21,26,-5,10,14
Kortrijk,18,0,7,11,20,34,-14,7,15
Eupen,18,0,6,12,23,34,-11,6,16
Oostende,18,0,4,14,13,34,-21,4,17
RFC Seraing,18,0,3,15,23,42,-19,3,18
Genk,19,17,2,0,48,15,33,53,1
Union Saint-Gilloise,19,17,2,0,39,20,19,53,2
Club Brugge,19,13,5,1,36,20,16,44,3
Antwerp,19,12,6,1,35,10,25,42,4
Gent,19,10,8,1,21,22,-1,38,5
Westerlo,19,8,9,2,48,30,18,33,6
Standard,19,8,9,2,34,22,12,33,7
Anderlecht,19,7,12,0,34,16,18,33,8
Oud-Heverlee Leuven,19,7,10,2,26,18,8,31,9
St Truiden,19,5,12,2,17,24,-7,27,10
Charleroi,19,6,7,6,20,27,-7,25,11
Cercle Brugge,19,4,13,2,25,23,2,25,12
Mechelen,19,2,9,8,28,25,3,15,13
Waregem,19,2,7,10,24,27,-3,13,14
Eupen,19,0,7,12,25,36,-11,7,15
Kortrijk,19,0,7,12,20,35,-15,7,16
RFC Seraing,19,0,4,15,25,44,-19,4,17
Oostende,19,0,4,15,14,35,-21,4,18
Genk,20,18,2,0,54,16,38,56,1
Union Saint-Gilloise,20,18,2,0,43,20,23,56,2
Club Brugge,20,14,5,1,39,21,18,47,3
Antwerp,20,13,6,1,36,11,25,45,4
Gent,20,11,8,1,24,22,2,41,5
Standard,20,9,9,2,37,22,15,36,6
Westerlo,20,8,10,2,48,31,17,34,7
Anderlecht,20,7,13,0,34,17,17,34,8
Oud-Heverlee Leuven,20,7,11,2,28,20,8,32,9
St Truiden,20,6,12,2,18,25,-7,30,10
Charleroi,20,6,8,6,21,28,-7,26,11
Cercle Brugge,20,4,13,3,25,28,-3,25,12
Mechelen,20,2,9,9,30,28,2,15,13
Waregem,20,2,7,11,26,29,-3,13,14
Eupen,20,0,8,12,26,38,-12,8,15
Kortrijk,20,0,8,12,22,36,-14,8,16
RFC Seraing,20,0,5,15,27,45,-18,5,17
Oostende,20,0,4,16,15,36,-21,4,18
Genk,21,19,2,0,59,17,42,59,1
Union Saint-Gilloise,21,19,2,0,47,21,26,59,2
Club Brugge,21,15,5,1,44,22,22,50,3
Antwerp,21,14,6,1,37,12,25,48,4
Gent,21,12,8,1,25,24,1,44,5
Standard,21,9,10,2,39,23,16,37,6
Westerlo,21,8,11,2,49,31,18,35,7
Anderlecht,21,7,13,1,35,19,16,34,8
Oud-Heverlee Leuven,21,7,12,2,29,22,7,33,9
St Truiden,21,6,13,2,19,27,-8,31,10
Cercle Brugge,21,5,13,3,28,29,-1,28,11
Charleroi,21,6,9,6,21,29,-8,27,12
Mechelen,21,2,10,9,30,28,2,16,13
Waregem,21,2,7,12,27,30,-3,13,14
Eupen,21,0,8,13,27,39,-12,8,15
Kortrijk,21,0,8,13,22,36,-14,8,16
RFC Seraing,21,0,6,15,28,46,-18,6,17
Oostende,21,0,4,17,15,37,-22,4,18
Genk,22,20,2,0,61,18,43,62,1
Union Saint-Gilloise,22,20,2,0,48,21,27,62,2
Antwerp,22,15,6,1,39,13,26,51,3
Club Brugge,22,15,6,1,44,24,20,51,4
Gent,22,13,8,1,28,24,4,47,5
Standard,22,9,10,3,39,24,15,37,6
Anderlecht,22,8,13,1,36,20,16,37,7
Westerlo,22,8,11,3,52,31,21,35,8
Oud-Heverlee Leuven,22,7,12,3,29,24,5,33,9
St Truiden,22,6,13,3,19,28,-9,31,10
Cercle Brugge,22,5,14,3,29,33,-4,29,11
Charleroi,22,6,9,7,24,30,-6,27,12
Mechelen,22,3,10,9,32,29,3,19,13
Waregem,22,2,7,13,28,33,-5,13,14
Eupen,22,0,9,13,28,42,-14,9,15
Kortrijk,22,0,8,14,22,39,-17,8,16
RFC Seraing,22,0,6,16,28,49,-21,6,17
Oostende,22,0,4,18,17,39,-22,4,18
Genk,23,21,2,0,62,18,44,65,1
Union Saint-Gilloise,23,20,3,0,50,23,27,63,2
Club Brugge,23,16,6,1,47,27,20,54,3
Antwerp,23,15,7,1,41,14,27,52,4
Gent,23,13,9,1,31,26,5,48,5
Anderlecht,23,9,13,1,37,20,17,40,6
Westerlo,23,9,11,3,52,33,19,38,7
Standard,23,9,11,3,40,26,14,38,8
Oud-Heverlee Leuven,23,7,13,3,30,25,5,34,9
St Truiden,23,6,14,3,19,29,-10,32,10
Cercle Brugge,23,5,15,3,31,34,-3,30,11
Charleroi,23,6,10,7,25,32,-7,28,12
Mechelen,23,3,10,10,32,32,0,19,13
Waregem,23,2,8,13,30,35,-5,14,14
Eupen,23,0,9,14,28,48,-20,9,15
Kortrijk,23,0,8,15,22,40,-18,8,16
RFC Seraing,23,0,7,16,29,49,-20,7,17
Oostende,23,0,4,19,17,41,-24,4,18
Genk,24,22,2,0,62,18,44,68,1
Union Saint-Gilloise,24,21,3,0,52,24,28,66,2
Antwerp,24,16,7,1,42,15,27,55,3
Club Brugge,24,16,7,1,49,29,20,55,4
Gent,24,14,9,1,32,27,5,51,5
Westerlo,24,10,11,3,54,36,18,41,6
Anderlecht,24,9,14,1,38,20,18,41,7
Standard,24,9,12,3,40,27,13,39,8
Oud-Heverlee Leuven,24,8,13,3,33,25,8,37,9
St Truiden,24,6,15,3,19,29,-10,33,10
Cercle Brugge,24,5,15,4,31,34,-3,30,11
Charleroi,24,6,10,8,25,34,-9,28,12
Mechelen,24,3,10,11,32,38,-6,19,13
Waregem,24,2,8,14,30,38,-8,14,14
Eupen,24,0,9,15,30,51,-21,9,15
Kortrijk,24,0,8,16,22,43,-21,8,16
RFC Seraing,24,0,7,17,31,51,-20,7,17
Oostende,24,0,4,20,18,42,-24,4,18
Genk,25,23,2,0,65,19,46,71,1
Union Saint-Gilloise,25,22,3,0,54,26,28,69,2
Antwerp,25,17,7,1,42,15,27,58,3
Club Brugge,25,16,8,1,51,32,19,56,4
Gent,25,15,9,1,34,28,6,54,5
Anderlecht,25,9,15,1,41,20,21,42,6
Westerlo,25,10,11,4,56,37,19,41,7
Standard,25,9,13,3,44,28,16,40,8
Oud-Heverlee Leuven,25,8,14,3,34,25,9,38,9
St Truiden,25,6,16,3,19,29,-10,34,10
Cercle Brugge,25,6,15,4,34,36,-2,33,11
Charleroi,25,6,10,9,27,38,-11,28,12
Mechelen,25,3,10,12,33,41,-8,19,13
Waregem,25,2,8,15,31,44,-13,14,14
Eupen,25,0,9,16,33,52,-19,9,15
Kortrijk,25,0,8,17,23,46,-23,8,16
RFC Seraing,25,0,7,18,31,53,-22,7,17
Oostende,25,0,4,21,19,47,-28,4,18
Genk,26,24,2,0,70,20,50,74,1
Union Saint-Gilloise,26,22,4,0,56,28,28,70,2
Antwerp,26,18,7,1,45,17,28,61,3
Gent,26,16,9,1,36,29,7,57,4
Club Brugge,26,16,8,2,53,35,18,56,5
Anderlecht,26,9,15,2,43,21,22,42,6
Westerlo,26,10,11,5,57,41,16,41,7
Standard,26,9,13,4,44,30,14,40,8
Oud-Heverlee Leuven,26,8,14,4,35,27,8,38,9
Cercle Brugge,26,7,15,4,37,37,0,36,10
St Truiden,26,6,16,4,21,30,-9,34,11
Charleroi,26,6,10,10,27,41,-14,28,12
Mechelen,26,3,10,13,34,46,-12,19,13
Waregem,26,2,8,16,31,47,-16,14,14
Eupen,26,0,10,16,33,53,-20,10,15
Kortrijk,26,0,8,18,23,49,-26,8,16
RFC Seraing,26,0,7,19,31,54,-23,7,17
Oostende,26,0,5,21,19,49,-30,5,18
Genk,27,25,2,0,73,20,53,77,1
Union Saint-Gilloise,27,23,4,0,61,28,33,73,2
Antwerp,27,18,8,1,46,18,28,62,3
Gent,27,16,10,1,38,32,6,58,4
Club Brugge,27,16,9,2,54,38,16,57,5
Anderlecht,27,9,16,2,45,23,22,43,6
Westerlo,27,10,12,5,59,43,16,42,7
Standard,27,9,14,4,44,31,13,41,8
Oud-Heverlee Leuven,27,9,14,4,36,27,9,41,9
Cercle Brugge,27,7,15,5,38,42,-4,36,10
St Truiden,27,6,17,4,21,30,-9,35,11
Charleroi,27,6,11,10,28,42,-14,29,12
Mechelen,27,3,10,14,34,47,-13,19,13
Waregem,27,2,8,17,33,48,-15,14,14
Eupen,27,1,10,16,34,53,-19,13,15
Kortrijk,27,0,8,19,23,52,-29,8,16
RFC Seraing,27,0,7,20,32,54,-22,7,17
Oostende,27,0,6,21,23,50,-27,6,18
Genk,28,26,2,0,75,20,55,80,1
Union Saint-Gilloise,28,24,4,0,62,28,34,76,2
Antwerp,28,19,8,1,48,20,28,65,3
Gent,28,17,10,1,40,34,6,61,4
Club Brugge,28,17,9,2,56,39,17,60,5
Anderlecht,28,10,16,2,46,24,22,46,6
Westerlo,28,11,12,5,60,44,16,45,7
Standard,28,10,14,4,45,32,13,44,8
Oud-Heverlee Leuven,28,10,14,4,36,28,8,44,9
Cercle Brugge,28,8,15,5,40,44,-4,39,10
St Truiden,28,7,17,4,21,31,-10,38,11
Charleroi,28,7,11,10,31,43,-12,32,12
Mechelen,28,3,11,14,37,47,-10,20,13
Waregem,28,2,9,17,34,48,-14,15,14
Eupen,28,1,10,17,36,58,-22,13,15
Kortrijk,28,0,9,19,23,54,-31,9,16
RFC Seraing,28,0,8,20,35,56,-21,8,17
Oostende,28,0,6,22,23,52,-29,6,18
Genk,29,27,2,0,80,24,56,83,1
Union Saint-Gilloise,29,25,4,0,64,28,36,79,2
Antwerp,29,20,8,1,50,21,29,68,3
Gent,29,18,10,1,41,35,6,64,4
Club Brugge,29,17,10,2,59,40,19,61,5
Anderlecht,29,10,17,2,48,26,22,47,6
Westerlo,29,11,13,5,62,45,17,46,7
Standard,29,10,15,4,48,32,16,45,8
Oud-Heverlee Leuven,29,10,14,5,36,30,6,44,9
Cercle Brugge,29,8,16,5,41,45,-4,40,10
St Truiden,29,7,18,4,21,31,-10,39,11
Charleroi,29,7,11,11,31,46,-15,32,12
Mechelen,29,3,11,15,37,50,-13,20,13
Waregem,29,2,9,18,34,50,-16,15,14
Eupen,29,1,10,18,36,64,-28,13,15
Kortrijk,29,0,9,20,23,55,-32,9,16
RFC Seraing,29,0,8,21,36,57,-21,8,17
Oostende,29,0,6,23,23,55,-32,6,18
Genk,30,28,2,0,83,24,59,86,1
Union Saint-Gilloise,30,25,5,0,66,31,35,80,2
Antwerp,30,21,8,1,52,21,31,71,3
Gent,30,18,11,1,41,36,5,65,4
Club Brugge,30,17,11,2,60,41,19,62,5
Anderlecht,30,10,17,3,50,27,23,47,6
Westerlo,30,11,13,6,62,48,14,46,7
Standard,30,10,15,5,50,35,15,45,8
Oud-Heverlee Leuven,30,10,14,6,37,32,5,44,9
Cercle Brugge,30,8,16,6,42,46,-4,40,10
St Truiden,30,7,18,5,21,32,-11,39,11
Charleroi,30,7,11,12,31,49,-18,32,12
Mechelen,30,3,11,16,37,53,-16,20,13
Waregem,30,2,9,19,36,52,-16,15,14
Eupen,30,1,10,19,37,67,-30,13,15
Kortrijk,30,0,9,21,25,57,-32,9,16
RFC Seraing,30,0,8,22,36,57,-21,8,17
Oostende,30,0,6,24,24,57,-33,6,18
Genk,31,29,2,0,83,25,58,89,1
Union Saint-Gilloise,31,25,5,1,66,31,35,80,2
Antwerp,31,21,9,1,56,22,34,72,3
Gent,31,18,11,2,41,38,3,65,4
Club Brugge,31,17,11,3,61,47,14,62,5
Anderlecht,31,10,17,4,51,29,22,47,6
Westerlo,31,11,13,7,62,49,13,46,7
Standard,31,10,15,6,50,37,13,45,8
Oud-Heverlee Leuven,31,10,14,7,37,35,2,44,9
Cercle Brugge,31,8,16,7,43,49,-6,40,10
St Truiden,31,7,18,6,22,34,-12,39,11
Charleroi,31,7,11,13,31,51,-20,32,12
