Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
Wehen Wiesbaden,4,1,3,0,7,5,2,6,5
Munich 1860,4,1,3,0,5,5,0,6,6
Dynamo Dresden,4,1,3,0,5,6,-1,6,7
Freiburg II,4,0,4,0,8,4,4,4,8
Verl,4,0,3,1,6,2,4,3,9
Viktoria Koln,4,0,3,1,8,6,2,3,10
Mannheim,4,0,3,1,7,6,1,3,11
MSV Duisburg,4,0,2,2,4,7,-3,2,12
Erzgebirge Aue,4,0,1,3,4,3,1,1,13
RW Essen,4,0,1,3,5,6,-1,1,14
Hallescher FC,4,0,1,3,3,7,-4,1,15
Zwickau,4,0,1,3,4,10,-6,1,16
Dortmund II,4,0,1,3,4,10,-6,1,17
SV Meppen,4,0,1,3,3,10,-7,1,18
VfB Oldenburg,4,0,1,3,4,12,-8,1,19
SpVgg Bayreuth,4,0,0,4,5,13,-8,0,20
Elversberg,5,5,0,0,9,8,1,15,1
Osnabruck,5,3,2,0,15,3,12,11,2
Ingolstadt,5,2,3,0,12,2,10,9,3
Wehen Wiesbaden,5,2,3,0,8,7,1,9,4
Dynamo Dresden,5,2,3,0,7,7,0,9,5
Saarbrucken,5,1,4,0,11,3,8,7,6
Munich 1860,5,1,4,0,6,6,0,7,7
Mannheim,5,1,3,1,10,8,2,6,8
Freiburg II,5,0,5,0,8,4,4,5,9
Viktoria Koln,5,0,4,1,9,7,2,4,10
Verl,5,0,4,1,8,6,2,4,11
MSV Duisburg,5,0,3,2,6,7,-1,3,12
RW Essen,5,0,2,3,6,6,0,2,13
Erzgebirge Aue,5,0,2,3,4,4,0,2,14
VfB Oldenburg,5,0,2,3,5,14,-9,2,15
Hallescher FC,5,0,1,4,7,7,0,1,16
Zwickau,5,0,1,4,4,12,-8,1,17
Dortmund II,5,0,1,4,4,12,-8,1,18
SV Meppen,5,0,1,4,3,12,-9,1,19
SpVgg Bayreuth,5,0,0,5,5,13,-8,0,20
Elversberg,6,6,0,0,10,9,1,18,1
Osnabruck,6,3,3,0,15,3,12,12,2
Ingolstadt,6,3,3,0,12,3,9,12,3
Dynamo Dresden,6,3,3,0,8,9,-1,12,4
Wehen Wiesbaden,6,2,4,0,9,10,-1,10,5
Saarbrucken,6,1,5,0,13,4,9,8,6
Mannheim,6,1,4,1,11,8,3,7,7
Munich 1860,6,1,4,1,8,9,-1,7,8
Freiburg II,6,0,6,0,9,4,5,6,9
RW Essen,6,1,2,3,8,11,-3,5,10
Viktoria Koln,6,0,4,2,11,8,3,4,11
Verl,6,0,4,2,8,6,2,4,12
MSV Duisburg,6,0,3,3,6,10,-4,3,13
Erzgebirge Aue,6,0,2,4,5,8,-3,2,14
VfB Oldenburg,6,0,2,4,5,16,-11,2,15
Hallescher FC,6,0,1,5,9,10,-1,1,16
SV Meppen,6,0,1,5,5,16,-11,1,17
Zwickau,6,0,1,5,4,15,-11,1,18
Dortmund II,6,0,1,5,4,15,-11,1,19
SpVgg Bayreuth,6,0,0,6,5,15,-10,0,20
Elversberg,7,7,0,0,13,11,2,21,1
Dynamo Dresden,7,4,3,0,13,13,0,15,2
Osnabruck,7,3,4,0,15,5,10,13,3
Ingolstadt,7,3,4,0,12,5,7,13,4
Saarbrucken,7,2,5,0,14,5,9,11,5
Wehen Wiesbaden,7,2,5,0,10,10,0,11,6
Mannheim,7,2,4,1,14,10,4,10,7
Munich 1860,7,1,5,1,8,10,-2,8,8
Freiburg II,7,0,7,0,10,7,3,7,9
RW Essen,7,1,3,3,11,13,-2,6,10
Viktoria Koln,7,0,4,3,11,8,3,4,11
Verl,7,0,4,3,8,8,0,4,12
MSV Duisburg,7,0,3,4,6,14,-8,3,13
Erzgebirge Aue,7,0,2,5,5,8,-3,2,14
VfB Oldenburg,7,0,2,5,6,20,-14,2,15
Hallescher FC,7,0,1,6,9,12,-3,1,16
Dortmund II,7,0,1,6,6,17,-11,1,17
Zwickau,7,0,1,6,4,17,-13,1,18
SV Meppen,7,0,1,6,6,20,-14,1,19
SpVgg Bayreuth,7,0,0,7,5,16,-11,0,20
Elversberg,8,8,0,0,14,11,3,24,1
Dynamo Dresden,8,5,3,0,14,15,-1,18,2
Osnabruck,8,4,4,0,16,5,11,16,3
Saarbrucken,8,3,5,0,15,6,9,14,4
Ingolstadt,8,3,5,0,12,6,6,14,5
Wehen Wiesbaden,8,2,6,0,14,11,3,12,6
Mannheim,8,2,5,1,14,11,3,11,7
Munich 1860,8,1,6,1,9,10,-1,9,8
Freiburg II,8,0,8,0,11,7,4,8,9
RW Essen,8,1,4,3,12,14,-2,7,10
Viktoria Koln,8,0,5,3,12,8,4,5,11
Verl,8,0,5,3,9,9,0,5,12
MSV Duisburg,8,0,4,4,6,14,-8,4,13
VfB Oldenburg,8,0,3,5,8,22,-14,3,14
Erzgebirge Aue,8,0,2,6,5,13,-8,2,15
Hallescher FC,8,0,1,7,11,14,-3,1,16
Dortmund II,8,0,1,7,7,17,-10,1,17
Zwickau,8,0,1,7,5,18,-13,1,18
SV Meppen,8,0,1,7,6,21,-15,1,19
SpVgg Bayreuth,8,0,0,8,5,18,-13,0,20
Elversberg,9,9,0,0,17,11,6,27,1
Dynamo Dresden,9,6,3,0,15,17,-2,21,2
Osnabruck,9,4,5,0,19,6,13,17,3
Saarbrucken,9,3,6,0,15,8,7,15,4
Ingolstadt,9,3,6,0,12,7,5,15,5
Wehen Wiesbaden,9,3,6,0,14,11,3,15,6
Mannheim,9,2,6,1,15,12,3,12,7
Munich 1860,9,2,6,1,12,11,1,12,8
Freiburg II,9,1,8,0,13,7,6,11,9
RW Essen,9,1,4,4,13,16,-3,7,10
Viktoria Koln,9,0,6,3,15,8,7,6,11
Verl,9,0,6,3,11,10,1,6,12
MSV Duisburg,9,0,5,4,8,15,-7,5,13
VfB Oldenburg,9,0,4,5,9,23,-14,4,14
Erzgebirge Aue,9,0,3,6,8,13,-5,3,15
Hallescher FC,9,0,2,7,12,15,-3,2,16
SV Meppen,9,0,2,7,8,21,-13,2,17
Dortmund II,9,0,2,7,7,20,-13,2,18
Zwickau,9,0,1,8,7,18,-11,1,19
SpVgg Bayreuth,9,0,1,8,7,19,-12,1,20
Elversberg,10,10,0,0,24,12,12,30,1
Dynamo Dresden,10,7,3,0,16,17,-1,24,2
Osnabruck,10,5,5,0,23,6,17,20,3
Ingolstadt,10,4,6,0,16,9,7,18,4
Saarbrucken,10,4,6,0,15,9,6,18,5
Wehen Wiesbaden,10,4,6,0,15,13,2,18,6
Mannheim,10,2,7,1,17,15,2,13,7
Munich 1860,10,2,6,2,13,15,-2,12,8
Freiburg II,10,1,9,0,14,8,6,12,9
RW Essen,10,1,5,4,14,21,-7,8,10
Viktoria Koln,10,0,6,4,15,14,1,6,11
Verl,10,0,6,4,12,11,1,6,12
MSV Duisburg,10,0,5,5,8,16,-8,5,13
VfB Oldenburg,10,0,4,6,10,26,-16,4,14
Erzgebirge Aue,10,0,3,7,10,16,-6,3,15
Hallescher FC,10,0,2,8,12,16,-4,2,16
Zwickau,10,0,2,8,9,19,-10,2,17
SV Meppen,10,0,2,8,8,23,-15,2,18
Dortmund II,10,0,2,8,7,22,-15,2,19
SpVgg Bayreuth,10,0,1,9,7,21,-14,1,20
Elversberg,11,11,0,0,25,13,12,33,1
Dynamo Dresden,11,7,4,0,17,19,-2,25,2
Osnabruck,11,5,6,0,26,7,19,21,3
Saarbrucken,11,5,6,0,17,10,7,21,4
Wehen Wiesbaden,11,5,6,0,18,14,4,21,5
Ingolstadt,11,4,7,0,17,11,6,19,6
Mannheim,11,3,7,1,21,16,5,16,7
Munich 1860,11,2,7,2,14,17,-3,13,8
Freiburg II,11,1,10,0,14,10,4,13,9
RW Essen,11,1,6,4,14,21,-7,9,10
Viktoria Koln,11,0,7,4,16,15,1,7,11
Verl,11,0,7,4,12,11,1,7,12
MSV Duisburg,11,0,6,5,9,18,-9,6,13
VfB Oldenburg,11,0,5,6,12,28,-16,5,14
Erzgebirge Aue,11,0,4,7,10,17,-7,4,15
Hallescher FC,11,0,2,9,14,16,-2,2,16
Zwickau,11,0,2,9,10,21,-11,2,17
Dortmund II,11,0,2,9,9,23,-14,2,18
SV Meppen,11,0,2,9,9,25,-16,2,19
SpVgg Bayreuth,11,0,1,10,9,22,-13,1,20
Elversberg,12,12,0,0,28,15,13,36,1
Dynamo Dresden,12,7,5,0,17,20,-3,26,2
Wehen Wiesbaden,12,6,6,0,20,14,6,24,3
Saarbrucken,12,5,7,0,18,10,8,22,4
Ingolstadt,12,5,7,0,18,12,6,22,5
Osnabruck,12,5,6,1,28,10,18,21,6
Mannheim,12,3,8,1,21,17,4,17,7
Freiburg II,12,2,10,0,17,11,6,16,8
Munich 1860,12,2,8,2,14,17,-3,14,9
RW Essen,12,2,6,4,16,21,-5,12,10
MSV Duisburg,12,1,6,5,10,21,-11,9,11
Viktoria Koln,12,0,7,5,18,16,2,7,12
Verl,12,0,7,5,12,11,1,7,13
VfB Oldenburg,12,0,5,7,13,29,-16,5,14
Erzgebirge Aue,12,0,4,8,10,18,-8,4,15
Hallescher FC,12,0,2,10,16,22,-6,2,16
Zwickau,12,0,2,10,10,21,-11,2,17
Dortmund II,12,0,2,10,9,24,-15,2,18
SV Meppen,12,0,2,10,11,28,-17,2,19
SpVgg Bayreuth,12,0,1,11,10,23,-13,1,20
Elversberg,13,13,0,0,32,15,17,39,1
Dynamo Dresden,13,8,5,0,20,20,0,29,2
Wehen Wiesbaden,13,7,6,0,21,16,5,27,3
Osnabruck,13,6,6,1,29,10,19,24,4
Saarbrucken,13,5,8,0,21,11,10,23,5
Ingolstadt,13,5,8,0,18,13,5,23,6
Mannheim,13,3,9,1,21,18,3,18,7
Munich 1860,13,3,8,2,18,18,0,17,8
Freiburg II,13,2,11,0,17,12,5,17,9
RW Essen,13,2,6,5,18,22,-4,12,10
MSV Duisburg,13,1,7,5,11,22,-11,10,11
Viktoria Koln,13,0,7,6,21,17,4,7,12
Verl,13,0,7,6,13,15,-2,7,13
VfB Oldenburg,13,0,5,8,15,32,-17,5,14
Erzgebirge Aue,13,0,4,9,12,20,-8,4,15
Zwickau,13,0,3,10,11,22,-11,3,16
Hallescher FC,13,0,2,11,16,24,-8,2,17
Dortmund II,13,0,2,11,10,26,-16,2,18
SV Meppen,13,0,2,11,11,32,-21,2,19
SpVgg Bayreuth,13,0,1,12,10,28,-18,1,20
Elversberg,14,14,0,0,35,16,19,42,1
Wehen Wiesbaden,14,8,6,0,25,16,9,30,2
Dynamo Dresden,14,8,6,0,23,21,2,30,3
Osnabruck,14,7,6,1,34,12,22,27,4
Saarbrucken,14,6,8,0,23,11,12,26,5
Ingolstadt,14,5,8,1,19,15,4,23,6
Mannheim,14,3,10,1,22,20,2,19,7
Munich 1860,14,3,9,2,19,21,-2,18,8
Freiburg II,14,2,12,0,18,12,6,18,9
RW Essen,14,2,7,5,18,24,-6,13,10
MSV Duisburg,14,1,8,5,13,23,-10,11,11
Viktoria Koln,14,0,8,6,21,18,3,8,12
Verl,14,0,8,6,15,15,0,8,13
VfB Oldenburg,14,0,6,8,16,36,-20,6,14
Erzgebirge Aue,14,0,4,10,14,21,-7,4,15
Zwickau,14,0,3,11,12,26,-14,3,16
Hallescher FC,14,0,2,12,17,26,-9,2,17
Dortmund II,14,0,2,12,10,26,-16,2,18
SV Meppen,14,0,2,12,13,34,-21,2,19
SpVgg Bayreuth,14,0,1,13,10,29,-19,1,20
Elversberg,15,15,0,0,36,17,19,45,1
Dynamo Dresden,15,9,6,0,26,21,5,33,2
Wehen Wiesbaden,15,8,7,0,27,18,9,31,3
Osnabruck,15,8,6,1,37,14,23,30,4
Saarbrucken,15,6,9,0,23,12,11,27,5
Ingolstadt,15,5,9,1,20,16,4,24,6
Munich 1860,15,4,9,2,21,23,-2,21,7
Freiburg II,15,3,12,0,19,13,6,21,8
Mannheim,15,3,10,2,22,21,1,19,9
RW Essen,15,2,8,5,19,25,-6,14,10
MSV Duisburg,15,1,9,5,13,25,-12,12,11
Viktoria Koln,15,1,8,6,21,20,1,11,12
Verl,15,1,8,6,15,18,-3,11,13
VfB Oldenburg,15,0,7,8,17,37,-20,7,14
Erzgebirge Aue,15,0,5,10,16,22,-6,5,15
Hallescher FC,15,0,3,12,19,28,-9,3,16
Zwickau,15,0,3,12,13,27,-14,3,17
Dortmund II,15,0,3,12,10,29,-19,3,18
SpVgg Bayreuth,15,0,2,13,12,30,-18,2,19
SV Meppen,15,0,2,13,16,35,-19,2,20
Elversberg,16,16,0,0,41,17,24,48,1
Dynamo Dresden,16,10,6,0,29,23,6,36,2
Osnabruck,16,9,6,1,38,17,21,33,3
Wehen Wiesbaden,16,8,8,0,28,19,9,32,4
Saarbrucken,16,7,9,0,27,12,15,30,5
Ingolstadt,16,6,9,1,21,16,5,27,6
Munich 1860,16,5,9,2,23,24,-1,24,7
Freiburg II,16,3,13,0,20,17,3,22,8
Mannheim,16,3,11,2,25,24,1,20,9
RW Essen,16,2,8,6,22,25,-3,14,10
MSV Duisburg,16,1,10,5,14,31,-17,13,11
Viktoria Koln,16,1,9,6,22,21,1,12,12
Verl,16,1,9,6,18,19,-1,12,13
VfB Oldenburg,16,0,8,8,18,37,-19,8,14
Erzgebirge Aue,16,0,6,10,17,27,-10,6,15
Zwickau,16,0,4,12,14,29,-15,4,16
Dortmund II,16,0,4,12,12,30,-18,4,17
Hallescher FC,16,0,3,13,20,28,-8,3,18
SV Meppen,16,0,3,13,17,36,-19,3,19
SpVgg Bayreuth,16,0,2,14,13,33,-20,2,20
Elversberg,17,17,0,0,43,17,26,51,1
Osnabruck,17,10,6,1,41,19,22,36,2
Dynamo Dresden,17,10,6,1,30,24,6,36,3
Wehen Wiesbaden,17,9,8,0,32,21,11,35,4
Saarbrucken,17,7,10,0,28,12,16,31,5
Ingolstadt,17,7,9,1,21,17,4,30,6
Munich 1860,17,5,10,2,24,24,0,25,7
Mannheim,17,4,11,2,28,24,4,23,8
Freiburg II,17,3,14,0,20,17,3,23,9
Verl,17,2,9,6,18,19,-1,15,10
RW Essen,17,2,9,6,23,26,-3,15,11
MSV Duisburg,17,1,11,5,15,32,-17,14,12
Viktoria Koln,17,1,10,6,24,21,3,13,13
VfB Oldenburg,17,1,8,8,24,38,-14,11,14
Erzgebirge Aue,17,0,7,10,17,28,-11,7,15
Dortmund II,17,0,5,12,13,30,-17,5,16
Hallescher FC,17,0,4,13,21,28,-7,4,17
Zwickau,17,0,4,13,14,29,-15,4,18
SV Meppen,17,0,3,14,17,38,-21,3,19
SpVgg Bayreuth,17,0,2,15,14,34,-20,2,20
Elversberg,18,18,0,0,44,20,24,54,1
Osnabruck,18,11,6,1,42,22,20,39,2
Dynamo Dresden,18,11,6,1,31,26,5,39,3
Wehen Wiesbaden,18,10,8,0,34,21,13,38,4
Ingolstadt,18,8,9,1,24,17,7,33,5
Saarbrucken,18,7,10,1,30,15,15,31,6
Mannheim,18,5,11,2,31,24,7,26,7
Munich 1860,18,5,11,2,25,26,-1,26,8
Freiburg II,18,3,15,0,20,18,2,24,9
RW Essen,18,3,9,6,25,26,-1,18,10
Verl,18,2,10,6,19,20,-1,16,11
MSV Duisburg,18,1,12,5,18,33,-15,15,12
Viktoria Koln,18,1,11,6,26,22,4,14,13
VfB Oldenburg,18,1,9,8,25,39,-14,12,14
Erzgebirge Aue,18,0,8,10,18,31,-13,8,15
Hallescher FC,18,0,5,13,22,29,-7,5,16
Zwickau,18,0,5,13,15,31,-16,5,17
Dortmund II,18,0,5,13,13,30,-17,5,18
SV Meppen,18,0,3,15,18,38,-20,3,19
SpVgg Bayreuth,18,0,3,15,15,36,-21,3,20
Elversberg,19,19,0,0,48,21,27,57,1
Osnabruck,19,12,6,1,42,25,17,42,2
Dynamo Dresden,19,12,6,1,35,28,7,42,3
Wehen Wiesbaden,19,11,8,0,35,21,14,41,4
Ingolstadt,19,9,9,1,28,18,10,36,5
Saarbrucken,19,8,10,1,30,15,15,34,6
Mannheim,19,6,11,2,34,25,9,29,7
Munich 1860,19,5,12,2,27,28,-1,27,8
Freiburg II,19,3,15,1,20,19,1,24,9
RW Essen,19,4,9,6,25,30,-5,21,10
MSV Duisburg,19,2,12,5,21,33,-12,18,11
Verl,19,2,11,6,20,22,-2,17,12
Viktoria Koln,19,1,12,6,29,24,5,15,13
VfB Oldenburg,19,1,10,8,26,39,-13,13,14
Erzgebirge Aue,19,0,9,10,18,32,-14,9,15
Hallescher FC,19,0,6,13,24,33,-9,6,16
Dortmund II,19,0,6,13,14,31,-17,6,17
Zwickau,19,0,5,14,16,34,-18,5,18
SV Meppen,19,0,4,15,18,39,-21,4,19
SpVgg Bayreuth,19,0,3,16,17,39,-22,3,20
Elversberg,20,20,0,0,50,21,29,60,1
Osnabruck,20,13,6,1,45,27,18,45,2
Dynamo Dresden,20,13,6,1,38,30,8,45,3
Wehen Wiesbaden,20,12,8,0,39,22,17,44,4
Ingolstadt,20,10,9,1,29,19,10,39,5
Saarbrucken,20,9,10,1,34,16,18,37,6
Mannheim,20,7,11,2,36,25,11,32,7
Munich 1860,20,6,12,2,30,29,1,30,8
Freiburg II,20,3,16,1,20,20,0,25,9
RW Essen,20,5,9,6,25,30,-5,24,10
Verl,20,2,12,6,22,24,-2,18,11
MSV Duisburg,20,2,12,6,21,33,-12,18,12
Viktoria Koln,20,1,13,6,30,26,4,16,13
VfB Oldenburg,20,1,11,8,26,40,-14,14,14
Erzgebirge Aue,20,0,10,10,20,34,-14,10,15
Hallescher FC,20,0,7,13,27,33,-6,7,16
Dortmund II,20,0,6,14,15,33,-18,6,17
Zwickau,20,0,5,15,16,37,-21,5,18
SV Meppen,20,0,4,16,20,43,-23,4,19
SpVgg Bayreuth,20,0,3,17,18,42,-24,3,20
Elversberg,21,21,0,0,54,22,32,63,1
Dynamo Dresden,21,14,6,1,40,30,10,48,2
Osnabruck,21,13,7,1,45,30,15,46,3
Wehen Wiesbaden,21,12,8,1,40,29,11,44,4
Saarbrucken,21,10,10,1,36,16,20,40,5
Ingolstadt,21,10,10,1,30,21,9,40,6
Mannheim,21,8,11,2,36,25,11,35,7
Munich 1860,21,6,13,2,34,30,4,31,8
Freiburg II,21,4,16,1,21,20,1,28,9
RW Essen,21,6,9,6,27,30,-3,27,10
Verl,21,3,12,6,28,25,3,21,11
MSV Duisburg,21,2,13,6,23,34,-11,19,12
Viktoria Koln,21,1,14,6,33,26,7,17,13
VfB Oldenburg,21,1,11,9,27,45,-18,14,14
Erzgebirge Aue,21,0,11,10,23,36,-13,11,15
Hallescher FC,21,0,7,14,29,39,-10,7,16
Dortmund II,21,0,7,14,15,34,-19,7,17
Zwickau,21,0,6,15,16,40,-24,6,18
SV Meppen,21,0,4,17,21,45,-24,4,19
SpVgg Bayreuth,21,0,3,18,19,43,-24,3,20
Elversberg,22,22,0,0,56,22,34,66,1
Dynamo Dresden,22,15,6,1,43,30,13,51,2
Wehen Wiesbaden,22,13,8,1,46,29,17,47,3
Osnabruck,22,13,8,1,45,31,14,47,4
Saarbrucken,22,11,10,1,37,16,21,43,5
Ingolstadt,22,10,11,1,30,22,8,41,6
Mannheim,22,8,12,2,37,25,12,36,7
Munich 1860,22,7,13,2,35,31,4,34,8
Freiburg II,22,5,16,1,23,22,1,31,9
RW Essen,22,6,10,6,28,30,-2,28,10
Verl,22,3,13,6,28,25,3,22,11
Viktoria Koln,22,2,14,6,36,27,9,20,12
MSV Duisburg,22,2,13,7,24,35,-11,19,13
VfB Oldenburg,22,1,11,10,29,48,-19,14,14
Erzgebirge Aue,22,0,12,10,23,38,-15,12,15
Dortmund II,22,0,8,14,15,34,-19,8,16
Hallescher FC,22,0,7,15,30,39,-9,7,17
Zwickau,22,0,7,15,16,42,-26,7,18
SV Meppen,22,0,4,18,24,45,-21,4,19
SpVgg Bayreuth,22,0,3,19,21,47,-26,3,20
Elversberg,23,23,0,0,58,22,36,69,1
Dynamo Dresden,23,16,6,1,47,31,16,54,2
Wehen Wiesbaden,23,14,8,1,48,29,19,50,3
Osnabruck,23,13,9,1,45,32,13,48,4
Saarbrucken,23,12,10,1,39,18,21,46,5
Ingolstadt,23,10,12,1,32,25,7,42,6
Mannheim,23,8,13,2,38,26,12,37,7
Munich 1860,23,7,13,3,37,34,3,34,8
Freiburg II,23,6,16,1,25,22,3,34,9
RW Essen,23,6,11,6,32,32,0,29,10
Verl,23,3,14,6,30,26,4,23,11
Viktoria Koln,23,2,15,6,37,29,8,21,12
MSV Duisburg,23,2,14,7,25,36,-11,20,13
VfB Oldenburg,23,1,11,11,34,50,-16,14,14
Erzgebirge Aue,23,0,13,10,27,39,-12,13,15
Hallescher FC,23,0,8,15,30,40,-10,8,16
Dortmund II,23,0,8,15,16,34,-18,8,17
Zwickau,23,0,8,15,17,43,-26,8,18
SV Meppen,23,0,5,18,25,45,-20,5,19
SpVgg Bayreuth,23,0,3,20,21,49,-28,3,20
Elversberg,24,24,0,0,60,23,37,72,1
Dynamo Dresden,24,17,6,1,47,31,16,57,2
Wehen Wiesbaden,24,15,8,1,49,29,20,53,3
Saarbrucken,24,13,10,1,39,18,21,49,4
Osnabruck,24,13,9,2,47,33,14,48,5
Ingolstadt,24,10,12,2,34,26,8,42,6
Mannheim,24,8,13,3,40,27,13,37,7
Munich 1860,24,8,13,3,38,36,2,37,8
Freiburg II,24,7,16,1,25,23,2,37,9
RW Essen,24,6,11,7,32,33,-1,29,10
Verl,24,3,15,6,31,27,4,24,11
MSV Duisburg,24,3,14,7,27,37,-10,23,12
Viktoria Koln,24,2,16,6,38,30,8,22,13
VfB Oldenburg,24,1,11,12,38,55,-17,14,14
Erzgebirge Aue,24,0,13,11,27,39,-12,13,15
Hallescher FC,24,0,9,15,30,42,-12,9,16
Zwickau,24,0,9,15,18,45,-27,9,17
Dortmund II,24,0,8,16,16,35,-19,8,18
SV Meppen,24,0,5,19,25,45,-20,5,19
SpVgg Bayreuth,24,0,3,21,21,51,-30,3,20
Elversberg,25,25,0,0,61,26,35,75,1
Dynamo Dresden,25,17,7,1,47,32,15,58,2
Wehen Wiesbaden,25,16,8,1,51,29,22,56,3
Saarbrucken,25,14,10,1,41,18,23,52,4
Osnabruck,25,13,9,3,48,34,14,48,5
Ingolstadt,25,10,13,2,36,26,10,43,6
Munich 1860,25,9,13,3,41,38,3,40,7
Freiburg II,25,8,16,1,30,23,7,40,8
Mannheim,25,8,13,4,41,27,14,37,9
RW Essen,25,6,11,8,33,35,-2,29,10
MSV Duisburg,25,4,14,7,27,39,-12,26,11
Verl,25,3,16,6,32,29,3,25,12
Viktoria Koln,25,2,17,6,39,30,9,23,13
VfB Oldenburg,25,1,11,13,39,56,-17,14,14
Erzgebirge Aue,25,0,14,11,27,39,-12,14,15
Zwickau,25,0,10,15,21,45,-24,10,16
Hallescher FC,25,0,9,16,30,42,-12,9,17
Dortmund II,25,0,9,16,19,37,-18,9,18
SV Meppen,25,0,6,19,25,46,-21,6,19
SpVgg Bayreuth,25,0,4,21,21,51,-30,4,20
Elversberg,26,26,0,0,65,26,39,78,1
Wehen Wiesbaden,26,17,8,1,53,29,24,59,2
Dynamo Dresden,26,17,8,1,48,32,16,59,3
Saarbrucken,26,14,11,1,41,19,22,53,4
Osnabruck,26,13,10,3,48,35,13,49,5
Ingolstadt,26,10,14,2,37,27,10,44,6
Munich 1860,26,10,13,3,47,40,7,43,7
Freiburg II,26,8,17,1,31,24,7,41,8
Mannheim,26,8,14,4,43,27,16,38,9
RW Essen,26,6,11,9,34,38,-4,29,10
MSV Duisburg,26,5,14,7,28,41,-13,29,11
Verl,26,3,17,6,34,32,2,26,12
Viktoria Koln,26,2,17,7,39,34,5,23,13
Erzgebirge Aue,26,0,15,11,27,39,-12,15,14
VfB Oldenburg,26,1,11,14,39,58,-19,14,15
Zwickau,26,0,11,15,21,48,-27,11,16
Hallescher FC,26,0,10,16,31,42,-11,10,17
Dortmund II,26,0,10,16,21,39,-18,10,18
SV Meppen,26,0,6,20,25,50,-25,6,19
SpVgg Bayreuth,26,0,4,22,21,53,-32,4,20
Elversberg,27,27,0,0,67,26,41,81,1
Wehen Wiesbaden,27,18,8,1,56,31,25,62,2
Dynamo Dresden,27,18,8,1,52,33,19,62,3
Saarbrucken,27,15,11,1,42,20,22,56,4
Osnabruck,27,14,10,3,48,37,11,52,5
