Team,Matches,Won,Drawn,Lost,GF,GA,GD,Points,Rank
West Bromwich Albion,9,2,7,0,12,7,5,13,6
Sunderland,9,2,7,0,8,9,-1,13,7
Luton Town,9,2,7,0,6,9,-3,13,8
Bristol City,9,1,8,0,23,9,14,11,9
Watford,9,1,8,0,15,6,9,11,10
Blackburn Rovers,9,1,8,0,10,7,3,11,11
Swansea City,9,1,8,0,13,14,-1,11,12
Coventry City,9,0,9,0,14,13,1,9,13
Cardiff City,9,0,9,0,4,7,-3,9,14
Blackpool,9,0,9,0,9,13,-4,9,15
Birmingham City,9,0,9,0,5,15,-10,9,16
Hull City,9,0,8,1,12,6,6,8,17
Huddersfield Town,9,0,8,1,10,9,1,8,18
Stoke City,9,0,8,1,13,13,0,8,19
Rotherham United,9,0,7,2,7,10,-3,7,20
Queens Park Rangers,9,0,7,2,8,12,-4,7,21
Reading,9,0,7,2,11,17,-6,7,22
Preston North End,9,0,7,2,7,13,-6,7,23
Wigan Athletic,9,0,4,5,8,14,-6,4,24
Burnley,10,10,0,0,16,7,9,30,1
Sheffield United,10,7,3,0,18,5,13,24,2
Middlesbrough,10,5,5,0,22,19,3,20,3
Millwall,10,4,6,0,13,9,4,18,4
Luton Town,10,3,7,0,7,10,-3,16,5
Norwich City,10,2,8,0,17,9,8,14,6
West Bromwich Albion,10,2,8,0,13,10,3,14,7
Sunderland,10,2,8,0,10,11,-1,14,8
Watford,10,1,9,0,15,8,7,12,9
Blackburn Rovers,10,1,9,0,13,10,3,12,10
Bristol City,10,1,8,1,23,10,13,11,11
Swansea City,10,1,8,1,13,14,-1,11,12
Coventry City,10,0,10,0,16,15,1,10,13
Blackpool,10,0,10,0,11,13,-2,10,14
Cardiff City,10,0,10,0,4,7,-3,10,15
Hull City,10,0,9,1,13,6,7,9,16
Huddersfield Town,10,0,9,1,11,10,1,9,17
Birmingham City,10,0,9,1,6,19,-13,9,18
Stoke City,10,0,8,2,14,13,1,8,19
Rotherham United,10,0,8,2,10,10,0,8,20
Preston North End,10,0,7,3,9,13,-4,7,21
Queens Park Rangers,10,0,7,3,11,16,-5,7,22
Reading,10,0,7,3,11,18,-7,7,23
Wigan Athletic,10,0,5,5,9,15,-6,5,24
Burnley,11,11,0,0,18,9,9,33,1
Sheffield United,11,7,4,0,19,5,14,25,2
Middlesbrough,11,6,5,0,22,23,-1,23,3
Millwall,11,5,6,0,14,10,4,21,4
Sunderland,11,3,8,0,11,11,0,17,5
Luton Town,11,3,8,0,7,12,-5,17,6
Norwich City,11,2,9,0,18,10,8,15,7
West Bromwich Albion,11,2,9,0,13,11,2,15,8
Watford,11,1,10,0,17,9,8,13,9
Blackburn Rovers,11,1,10,0,14,10,4,13,10
Swansea City,11,1,9,1,13,16,-3,12,11
Bristol City,11,1,8,2,23,10,13,11,12
Coventry City,11,0,11,0,17,16,1,11,13
Cardiff City,11,0,11,0,6,9,-3,11,14
Hull City,11,0,10,1,13,6,7,10,15
Huddersfield Town,11,0,10,1,12,10,2,10,16
Blackpool,11,0,10,1,14,16,-2,10,17
Rotherham United,11,0,9,2,10,12,-2,9,18
Birmingham City,11,0,9,2,6,19,-13,9,19
Stoke City,11,0,8,3,16,15,1,8,20
Preston North End,11,0,7,4,9,15,-6,7,21
Queens Park Rangers,11,0,7,4,11,18,-7,7,22
Reading,11,0,7,4,11,21,-10,7,23
Wigan Athletic,11,0,6,5,13,17,-4,6,24
Burnley,12,12,0,0,19,9,10,36,1
Sheffield United,12,7,5,0,20,5,15,26,2
Middlesbrough,12,7,5,0,23,23,0,26,3
Millwall,12,6,6,0,15,12,3,24,4
Sunderland,12,4,8,0,13,12,1,20,5
Luton Town,12,4,8,0,9,12,-3,20,6
Watford,12,2,10,0,18,9,9,16,7
Norwich City,12,2,10,0,19,11,8,16,8
West Bromwich Albion,12,2,10,0,15,12,3,16,9
Blackburn Rovers,12,1,11,0,14,11,3,14,10
Swansea City,12,1,10,1,14,18,-4,13,11
Bristol City,12,1,9,2,25,12,13,12,12
Coventry City,12,0,12,0,17,19,-2,12,13
Hull City,12,0,11,1,13,7,6,11,14
Huddersfield Town,12,0,11,1,15,10,5,11,15
Cardiff City,12,0,11,1,8,9,-1,11,16
Blackpool,12,0,10,2,15,17,-2,10,17
Rotherham United,12,0,10,2,11,13,-2,10,18
Birmingham City,12,0,10,2,6,19,-13,10,19
Stoke City,12,0,9,3,16,16,0,9,20
Preston North End,12,0,8,4,12,16,-4,8,21
Queens Park Rangers,12,0,8,4,12,21,-9,8,22
Wigan Athletic,12,0,7,5,15,20,-5,7,23
Reading,12,0,7,5,11,24,-13,7,24
Burnley,13,13,0,0,22,12,10,39,1
Sheffield United,13,8,5,0,23,7,16,29,2
Middlesbrough,13,8,5,0,24,25,-1,29,3
Millwall,13,6,7,0,19,13,6,25,4
Sunderland,13,5,8,0,15,14,1,23,5
Luton Town,13,5,8,0,10,13,-3,23,6
Watford,13,2,11,0,18,9,9,17,7
Norwich City,13,2,11,0,20,12,8,17,8
West Bromwich Albion,13,2,11,0,16,15,1,17,9
Blackburn Rovers,13,1,12,0,15,11,4,15,10
Hull City,13,1,11,1,13,7,6,14,11
Swansea City,13,1,11,1,15,20,-5,14,12
Bristol City,13,1,10,2,25,13,12,13,13
Coventry City,13,0,13,0,18,20,-2,13,14
Huddersfield Town,13,0,12,1,16,10,6,12,15
Cardiff City,13,0,12,1,9,10,-1,12,16
Rotherham United,13,0,11,2,13,15,-2,11,17
Blackpool,13,0,11,2,15,21,-6,11,18
Birmingham City,13,0,11,2,7,20,-13,11,19
Stoke City,13,0,10,3,18,17,1,10,20
Preston North End,13,0,9,4,12,16,-4,9,21
Queens Park Rangers,13,0,9,4,12,21,-9,9,22
Reading,13,0,8,5,12,25,-13,8,23
Wigan Athletic,13,0,7,6,15,20,-5,7,24
Burnley,14,14,0,0,22,13,9,42,1
Sheffield United,14,8,6,0,25,8,17,30,2
Middlesbrough,14,8,6,0,25,26,-1,30,3
Millwall,14,6,8,0,21,13,8,26,4
Sunderland,14,6,8,0,15,14,1,26,5
Luton Town,14,6,8,0,13,14,-1,26,6
Watford,14,3,11,0,20,9,11,20,7
Norwich City,14,3,11,0,21,12,9,20,8
West Bromwich Albion,14,2,12,0,16,19,-3,18,9
Blackburn Rovers,14,1,13,0,15,14,1,16,10
Hull City,14,1,12,1,15,11,4,15,11
Swansea City,14,1,12,1,15,23,-8,15,12
Bristol City,14,1,11,2,26,14,12,14,13
Coventry City,14,0,14,0,19,20,-1,14,14
Huddersfield Town,14,0,13,1,17,13,4,13,15
Cardiff City,14,0,13,1,10,13,-3,13,16
Rotherham United,14,0,12,2,15,17,-2,12,17
Blackpool,14,0,12,2,15,21,-6,12,18
Birmingham City,14,0,12,2,8,21,-13,12,19
Stoke City,14,0,10,4,21,17,4,10,20
Preston North End,14,0,9,5,14,17,-3,9,21
Queens Park Rangers,14,0,9,5,13,22,-9,9,22
Wigan Athletic,14,0,8,6,16,21,-5,8,23
Reading,14,0,8,6,12,26,-14,8,24
Burnley,15,15,0,0,26,16,10,45,1
Sheffield United,15,9,6,0,26,9,17,33,2
Middlesbrough,15,9,6,0,26,26,0,33,3
Millwall,15,6,9,0,22,14,8,27,4
Sunderland,15,6,9,0,17,15,2,27,5
Luton Town,15,6,9,0,14,18,-4,27,6
Norwich City,15,4,11,0,23,13,10,23,7
Watford,15,4,11,0,20,11,9,23,8
West Bromwich Albion,15,2,13,0,19,20,-1,19,9
Bristol City,15,2,11,2,27,15,12,17,10
Blackburn Rovers,15,1,14,0,16,18,-2,17,11
Hull City,15,1,13,1,15,13,2,16,12
Swansea City,15,1,13,1,16,27,-11,16,13
Rotherham United,15,1,12,2,16,18,-2,15,14
Birmingham City,15,1,12,2,9,24,-15,15,15
Coventry City,15,0,15,0,20,22,-2,15,16
Cardiff City,15,0,14,1,12,14,-2,14,17
Huddersfield Town,15,0,13,2,17,13,4,13,18
Blackpool,15,0,12,3,16,22,-6,12,19
Stoke City,15,0,11,4,22,18,4,11,20
Preston North End,15,0,10,5,15,19,-4,10,21
Queens Park Rangers,15,0,10,5,14,23,-9,10,22
Wigan Athletic,15,0,8,7,17,22,-5,8,23
Reading,15,0,8,7,13,27,-14,8,24
Burnley,16,16,0,0,29,16,13,48,1
Sheffield United,16,9,7,0,27,10,17,34,2
Middlesbrough,16,9,7,0,29,26,3,34,3
Sunderland,16,7,9,0,18,15,3,30,4
Millwall,16,6,10,0,23,14,9,28,5
Luton Town,16,6,10,0,15,21,-6,28,6
Norwich City,16,5,11,0,24,15,9,26,7
Watford,16,4,12,0,20,12,8,24,8
West Bromwich Albion,16,2,13,1,21,21,0,19,9
Bristol City,16,2,12,2,29,17,12,18,10
Hull City,16,1,14,1,17,15,2,17,11
Blackburn Rovers,16,1,14,1,17,18,-1,17,12
Rotherham United,16,1,13,2,18,20,-2,16,13
Birmingham City,16,1,13,2,11,25,-14,16,14
Swansea City,16,1,13,2,16,31,-15,16,15
Coventry City,16,0,15,1,23,23,0,15,16
Cardiff City,16,0,15,1,13,15,-2,15,17
Huddersfield Town,16,0,14,2,19,16,3,14,18
Blackpool,16,0,13,3,16,25,-9,13,19
Stoke City,16,0,11,5,23,19,4,11,20
Preston North End,16,0,10,6,17,20,-3,10,21
Queens Park Rangers,16,0,10,6,15,26,-11,10,22
Wigan Athletic,16,0,9,7,18,24,-6,9,23
Reading,16,0,8,8,14,27,-13,8,24
Burnley,17,17,0,0,31,16,15,51,1
Sheffield United,17,10,7,0,28,10,18,37,2
Middlesbrough,17,10,7,0,30,28,2,37,3
Sunderland,17,7,10,0,19,16,3,31,4
Norwich City,17,6,11,0,26,16,10,29,5
Millwall,17,6,11,0,24,16,8,29,6
Luton Town,17,6,11,0,16,23,-7,29,7
Watford,17,5,12,0,24,13,11,27,8
Bristol City,17,3,12,2,30,17,13,21,9
West Bromwich Albion,17,2,14,1,23,23,0,20,10
Hull City,17,1,15,1,19,15,4,18,11
Blackburn Rovers,17,1,15,1,18,18,0,18,12
Rotherham United,17,1,14,2,19,20,-1,17,13
Swansea City,17,1,14,2,20,32,-12,17,14
Birmingham City,17,1,14,2,11,28,-17,17,15
Coventry City,17,0,16,1,25,26,-1,16,16
Cardiff City,17,0,16,1,13,16,-3,16,17
Huddersfield Town,17,0,15,2,21,17,4,15,18
Blackpool,17,0,13,4,17,28,-11,13,19
Stoke City,17,0,12,5,24,20,4,12,20
Preston North End,17,0,11,6,17,22,-5,11,21
Queens Park Rangers,17,0,11,6,16,27,-11,11,22
Wigan Athletic,17,0,9,8,19,26,-7,9,23
Reading,17,0,9,8,15,28,-13,9,24
Burnley,18,18,0,0,35,16,19,54,1
Sheffield United,18,11,7,0,28,10,18,40,2
Middlesbrough,18,11,7,0,32,28,4,40,3
Sunderland,18,8,10,0,20,16,4,34,4
Norwich City,18,6,12,0,29,17,12,30,5
Millwall,18,6,12,0,24,16,8,30,6
Luton Town,18,6,12,0,19,23,-4,30,7
Watford,18,5,13,0,25,15,10,28,8
Bristol City,18,4,12,2,31,18,13,24,9
West Bromwich Albion,18,2,15,1,25,24,1,21,10
Hull City,18,1,16,1,21,17,4,19,11
Blackburn Rovers,18,1,16,1,20,19,1,19,12
Rotherham United,18,1,15,2,19,22,-3,18,13
Swansea City,18,1,15,2,22,34,-12,18,14
Birmingham City,18,1,15,2,11,29,-18,18,15
Coventry City,18,0,17,1,26,27,-1,17,16
Huddersfield Town,18,0,16,2,22,19,3,16,17
Cardiff City,18,0,16,2,13,17,-4,16,18
Blackpool,18,0,14,4,18,29,-11,14,19
Stoke City,18,0,13,5,25,20,5,13,20
Preston North End,18,0,12,6,18,24,-6,12,21
Queens Park Rangers,18,0,12,6,16,29,-13,12,22
Reading,18,0,10,8,16,29,-13,10,23
Wigan Athletic,18,0,9,9,20,26,-6,9,24
Burnley,19,19,0,0,39,16,23,57,1
Sheffield United,19,12,7,0,29,10,19,43,2
Middlesbrough,19,11,8,0,34,30,4,41,3
Sunderland,19,9,10,0,26,16,10,37,4
Norwich City,19,7,12,0,29,17,12,33,5
Luton Town,19,6,13,0,20,26,-6,31,6
Millwall,19,6,12,1,24,18,6,30,7
Watford,19,5,14,0,27,18,9,29,8
Bristol City,19,4,13,2,31,18,13,25,9
West Bromwich Albion,19,2,16,1,25,27,-2,22,10
Hull City,19,1,17,1,23,20,3,20,11
Blackburn Rovers,19,1,17,1,21,21,0,20,12
Rotherham United,19,1,16,2,20,23,-3,19,13
Swansea City,19,1,16,2,25,35,-10,19,14
Birmingham City,19,1,16,2,13,32,-19,19,15
Coventry City,19,0,18,1,26,27,-1,18,16
Cardiff City,19,0,17,2,14,17,-3,17,17
Huddersfield Town,19,0,16,3,22,20,2,16,18
Blackpool,19,0,15,4,21,29,-8,15,19
Stoke City,19,0,14,5,25,20,5,14,20
Preston North End,19,0,13,6,18,26,-8,13,21
Queens Park Rangers,19,0,13,6,18,29,-11,13,22
Reading,19,0,11,8,18,29,-11,11,23
Wigan Athletic,19,0,9,10,20,26,-6,9,24
Burnley,20,20,0,0,40,17,23,60,1
Sheffield United,20,13,7,0,30,10,20,46,2
Middlesbrough,20,11,9,0,36,30,6,42,3
Sunderland,20,9,11,0,27,16,11,38,4
Norwich City,20,7,13,0,30,19,11,34,5
Millwall,20,7,12,1,26,20,6,33,6
Watford,20,6,14,0,28,20,8,32,7
Luton Town,20,6,14,0,23,30,-7,32,8
Bristol City,20,5,13,2,33,22,11,28,9
West Bromwich Albion,20,2,16,2,28,29,-1,22,10
Hull City,20,1,17,2,24,22,2,20,11
Blackburn Rovers,20,1,17,2,23,23,0,20,12
Rotherham United,20,1,17,2,21,23,-2,20,13
Birmingham City,20,1,17,2,13,34,-21,20,14
Swansea City,20,1,16,3,26,36,-10,19,15
Coventry City,20,0,18,2,27,29,-2,18,16
Cardiff City,20,0,18,2,16,18,-2,18,17
Huddersfield Town,20,0,17,3,23,20,3,17,18
Blackpool,20,0,16,4,21,30,-9,16,19
Stoke City,20,0,14,6,26,24,2,14,20
Preston North End,20,0,14,6,21,27,-6,14,21
Queens Park Rangers,20,0,14,6,21,31,-10,14,22
Reading,20,0,12,8,20,30,-10,12,23
Wigan Athletic,20,0,10,10,22,29,-7,10,24
Burnley,21,21,0,0,43,18,25,63,1
Sheffield United,21,14,7,0,31,11,20,49,2
Middlesbrough,21,12,9,0,40,31,9,45,3
Sunderland,21,9,12,0,28,18,10,39,4
Norwich City,21,8,13,0,31,19,12,37,5
Millwall,21,8,12,1,28,21,7,36,6
Watford,21,6,15,0,29,21,8,33,7
Luton Town,21,6,14,1,24,30,-6,32,8
Bristol City,21,5,14,2,35,23,12,29,9
West Bromwich Albion,21,2,17,2,28,31,-3,23,10
Birmingham City,21,2,17,2,15,34,-19,23,11
Hull City,21,1,18,2,27,24,3,21,12
Blackburn Rovers,21,1,18,2,24,25,-1,21,13
Rotherham United,21,1,18,2,21,24,-3,21,14
Swansea City,21,1,17,3,28,38,-10,20,15
Cardiff City,21,0,19,2,18,18,0,19,16
Coventry City,21,0,19,2,28,29,-1,19,17
Huddersfield Town,21,0,18,3,24,22,2,18,18
Blackpool,21,0,16,5,22,31,-9,16,19
Stoke City,21,0,15,6,26,25,1,15,20
Preston North End,21,0,15,6,21,27,-6,15,21
Queens Park Rangers,21,0,15,6,22,32,-10,15,22
Reading,21,0,13,8,23,32,-9,13,23
Wigan Athletic,21,0,10,11,22,32,-10,10,24
Burnley,22,22,0,0,44,18,26,66,1
Sheffield United,22,15,7,0,33,12,21,52,2
Middlesbrough,22,12,10,0,41,33,8,46,3
Sunderland,22,10,12,0,28,18,10,42,4
Norwich City,22,9,13,0,32,20,12,40,5
Millwall,22,9,12,1,29,22,7,39,6
Luton Town,22,7,14,1,27,31,-4,35,7
Watford,22,6,16,0,29,22,7,34,8
Bristol City,22,5,15,2,37,25,12,30,9
West Bromwich Albion,22,2,18,2,30,31,-1,24,10
Birmingham City,22,2,18,2,17,34,-17,24,11
Swansea City,22,2,17,3,31,38,-7,23,12
Blackburn Rovers,22,1,19,2,28,25,3,22,13
Hull City,22,1,19,2,27,24,3,22,14
Rotherham United,22,1,18,3,21,28,-7,21,15
Coventry City,22,0,20,2,28,32,-4,20,16
Huddersfield Town,22,0,19,3,25,24,1,19,17
Cardiff City,22,0,19,3,18,19,-1,19,18
Blackpool,22,0,17,5,22,32,-10,17,19
Stoke City,22,0,16,6,26,28,-2,16,20
Queens Park Rangers,22,0,16,6,26,32,-6,16,21
Preston North End,22,0,16,6,22,28,-6,16,22
Reading,22,0,14,8,25,34,-9,14,23
Wigan Athletic,22,0,10,12,24,36,-12,10,24
Burnley,23,23,0,0,47,18,29,69,1
Sheffield United,23,16,7,0,33,13,20,55,2
Middlesbrough,23,13,10,0,42,33,9,49,3
Sunderland,23,10,13,0,29,19,10,43,4
Norwich City,23,9,14,0,35,22,13,41,5
Millwall,23,9,13,1,29,23,6,40,6
Luton Town,23,8,14,1,27,32,-5,38,7
Watford,23,6,17,0,29,22,7,35,8
Bristol City,23,6,15,2,40,25,15,33,9
West Bromwich Albion,23,3,18,2,30,33,-3,27,10
Birmingham City,23,2,19,2,19,37,-18,25,11
Swansea City,23,2,18,3,32,39,-7,24,12
Hull City,23,1,20,2,29,24,5,23,13
Blackburn Rovers,23,1,20,2,29,25,4,23,14
Rotherham United,23,1,19,3,22,29,-7,22,15
Coventry City,23,0,21,2,30,34,-4,21,16
Cardiff City,23,0,20,3,19,19,0,20,17
Huddersfield Town,23,0,20,3,25,27,-2,20,18
Stoke City,23,1,16,6,28,31,-3,19,19
Blackpool,23,0,18,5,22,35,-13,18,20
Preston North End,23,0,17,6,25,28,-3,17,21
Queens Park Rangers,23,0,17,6,27,32,-5,17,22
Reading,23,0,15,8,26,37,-11,15,23
Wigan Athletic,23,0,10,13,25,38,-13,10,24
Burnley,24,24,0,0,48,19,29,72,1
